,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,cluster
23731,0.919,0.567,412200.0,0.198,0.000871,4.0,0.135,-18.681,1.0,0.0327,92.467,4.0,0.321,6
23732,0.665,0.409,256800.0,0.264,0.00016,4.0,0.102,-16.273,1.0,0.0363,137.16,4.0,0.355,6
23733,0.784,0.533,140267.0,0.179,0.000195,9.0,0.133,-18.796,1.0,0.0958,124.594,4.0,0.851,6
23734,0.817,0.556,247867.0,0.463,0.0,6.0,0.116,-10.79,1.0,0.0268,109.586,4.0,0.764,6
23735,0.743,0.572,214440.0,0.302,0.0,7.0,0.125,-8.573,1.0,0.0286,105.54,4.0,0.389,6
23736,0.17,0.607,397093.0,0.717,4.55e-06,5.0,0.032,-10.603,0.0,0.0371,124.576,4.0,0.821,8
23737,0.524,0.651,229960.0,0.414,0.00267,2.0,0.118,-10.572,1.0,0.0301,111.175,4.0,0.445,6
23738,0.166,0.422,253093.0,0.46,0.0,4.0,0.0637,-15.41,1.0,0.0439,139.216,4.0,0.633,7
23739,0.988,0.233,253293.0,0.0217,0.819,1.0,0.0836,-29.785,1.0,0.0413,66.349,3.0,0.071,5
23740,0.986,0.0783,255773.0,0.0262,0.964,1.0,0.11,-28.431,0.0,0.0489,71.984,3.0,0.0241,5
23741,0.988,0.149,218560.0,0.0452,0.679,1.0,0.121,-24.162,1.0,0.046,80.529,3.0,0.105,5
23742,0.249,0.389,211851.0,0.431,0.0,7.0,0.13,-8.061,1.0,0.0344,142.14,4.0,0.275,7
23743,0.978,0.199,188459.0,0.191,0.38,11.0,0.0883,-15.999,1.0,0.0391,131.555,4.0,0.0581,5
23744,0.931,0.134,54000.0,0.037,0.897,1.0,0.114,-25.864,1.0,0.0368,96.147,3.0,0.0339,5
23745,0.989,0.0637,294133.0,0.0655,0.96,3.0,0.113,-26.729,0.0,0.0471,65.879,4.0,0.0259,5
23746,0.037,0.519,306187.0,0.668,0.0,0.0,0.17,-5.844,1.0,0.028,141.965,4.0,0.424,1
23747,0.979,0.0745,274827.0,0.0406,0.0218,0.0,0.103,-27.434,1.0,0.0488,80.023,4.0,0.0329,5
23748,0.993,0.153,316427.0,0.0443,0.645,10.0,0.157,-22.916,0.0,0.0375,135.85,1.0,0.0301,0
23749,0.987,0.227,356427.0,0.0471,0.919,0.0,0.101,-27.031,0.0,0.0478,141.559,5.0,0.0374,5
23750,0.993,0.39,134000.0,0.0434,0.938,2.0,0.108,-22.244,1.0,0.0543,163.797,3.0,0.255,5
23751,0.98,0.143,105853.0,0.0491,0.932,7.0,0.064,-29.526,1.0,0.056,73.212,3.0,0.0382,5
23752,0.987,0.111,379747.0,0.0556,0.35,5.0,0.076,-24.097,1.0,0.0405,74.147,3.0,0.0311,5
23753,0.856,0.227,113778.0,0.279,0.944,9.0,0.124,-19.501,1.0,0.034,134.684,4.0,0.199,5
23754,0.971,0.139,126440.0,0.00564,0.0125,0.0,0.0763,-30.011,1.0,0.0389,65.27,5.0,0.036,5
23755,0.649,0.534,216533.0,0.392,0.000227,9.0,0.0948,-7.636,0.0,0.0267,90.379,4.0,0.163,6
23756,0.992,0.217,205227.0,0.179,0.901,7.0,0.0973,-18.972,1.0,0.039,74.624,4.0,0.0484,5
23757,0.355,0.329,311866.0,0.495,0.275,1.0,0.151,-9.617,1.0,0.0386,76.806,4.0,0.189,6
23758,0.99,0.0682,272027.0,0.0956,0.387,7.0,0.127,-20.863,1.0,0.0476,75.432,4.0,0.035,5
23759,0.981,0.103,215613.0,0.0225,0.962,7.0,0.134,-29.554,0.0,0.0445,76.996,4.0,0.0328,5
23760,0.954,0.261,188467.0,0.0768,0.189,4.0,0.0971,-23.207,0.0,0.0398,134.155,3.0,0.0794,0
23761,0.992,0.169,217776.0,0.0808,0.112,1.0,0.152,-23.455,0.0,0.0399,76.022,4.0,0.0331,5
23762,0.967,0.197,218727.0,0.118,0.566,7.0,0.0986,-18.443,1.0,0.0441,118.195,4.0,0.0654,5
23763,0.972,0.177,142413.0,0.0628,0.203,7.0,0.166,-26.672,1.0,0.0416,91.682,3.0,0.0329,5
23764,0.982,0.114,177560.0,0.058,9.68e-05,3.0,0.69,-26.745,1.0,0.0455,85.945,3.0,0.0519,0
23765,0.976,0.103,714453.0,0.0529,0.852,6.0,0.239,-23.766,1.0,0.0447,85.122,4.0,0.0383,5
23766,0.979,0.3,58133.0,0.123,0.118,7.0,0.359,-21.855,1.0,0.039,94.516,3.0,0.221,0
23767,0.987,0.171,416067.0,0.0598,0.232,0.0,0.106,-27.52,1.0,0.0462,126.033,3.0,0.0315,0
23768,0.98,0.135,520213.0,0.106,0.0276,2.0,0.239,-23.419,0.0,0.0424,78.661,4.0,0.0354,5
23769,0.00447,0.92,371387.0,0.669,0.879,11.0,0.0699,-7.008,1.0,0.0493,119.991,4.0,0.573,3
23770,0.984,0.0643,294240.0,0.0459,0.896,0.0,0.0865,-23.053,0.0,0.0448,66.379,3.0,0.0348,5
23771,0.99,0.0771,213053.0,0.0784,0.445,10.0,0.105,-23.354,1.0,0.0414,177.027,3.0,0.0285,0
23772,0.962,0.0679,419376.0,0.0711,0.784,0.0,0.663,-21.908,1.0,0.04,73.156,3.0,0.0394,5
23773,0.992,0.449,287125.0,0.0281,0.934,2.0,0.0889,-23.615,1.0,0.0558,118.867,4.0,0.265,5
23774,0.988,0.21,163520.0,0.058,0.0224,3.0,0.174,-27.765,1.0,0.044,80.473,1.0,0.0364,0
23775,0.28,0.522,365867.0,0.745,0.000251,6.0,0.155,-7.459,0.0,0.102,123.444,4.0,0.753,2
23776,0.141,0.584,535333.0,0.975,0.501,11.0,0.101,-6.534,0.0,0.0651,138.341,4.0,0.876,2
23777,0.0863,0.599,209360.0,0.805,0.0013,5.0,0.566,-7.07,1.0,0.0277,120.049,4.0,0.962,10
23778,0.238,0.85,300693.0,0.669,0.0855,10.0,0.108,-9.562,1.0,0.0379,126.624,4.0,0.91,4
23779,0.214,0.402,308293.0,0.797,0.0,8.0,0.335,-8.095,1.0,0.0661,98.937,4.0,0.725,4
23780,0.552,0.779,240160.0,0.776,0.000108,2.0,0.0998,-7.393,1.0,0.138,119.899,4.0,0.761,1
23781,0.894,0.414,163360.0,0.249,8.37e-06,1.0,0.188,-12.674,1.0,0.0369,142.442,3.0,0.341,0
23782,0.632,0.772,318200.0,0.368,0.00714,3.0,0.121,-11.183,0.0,0.0496,143.834,4.0,0.564,8
23783,0.779,0.629,197600.0,0.504,0.174,9.0,0.228,-14.537,1.0,0.101,112.922,4.0,0.736,6
23784,0.105,0.523,329467.0,0.804,0.000451,1.0,0.154,-6.322,0.0,0.0791,91.471,4.0,0.917,8
23785,0.00861,0.613,317600.0,0.588,0.111,6.0,0.12,-10.411,0.0,0.043,98.304,4.0,0.852,2
23786,0.758,0.367,223867.0,0.431,8.89e-06,5.0,0.113,-11.191,1.0,0.0576,76.454,4.0,0.57,6
23787,0.146,0.555,317920.0,0.516,3.09e-05,7.0,0.139,-6.256,1.0,0.331,79.61,4.0,0.327,11
23788,0.149,0.686,470507.0,0.755,0.063,1.0,0.111,-8.304,0.0,0.0488,119.895,4.0,0.686,8
23789,0.0496,0.555,285867.0,0.875,6.91e-05,8.0,0.113,-7.587,0.0,0.0471,91.96,4.0,0.915,2
23790,0.127,0.819,399880.0,0.459,0.461,4.0,0.118,-13.551,1.0,0.0664,117.902,4.0,0.977,1
23791,0.422,0.639,208240.0,0.491,0.000414,6.0,0.894,-12.051,0.0,0.464,71.533,4.0,0.604,10
23792,0.764,0.627,200453.0,0.711,4.38e-05,5.0,0.206,-8.012,0.0,0.0732,108.138,4.0,0.743,8
23793,0.0923,0.765,246267.0,0.753,6.71e-05,10.0,0.142,-7.543,1.0,0.033,122.018,4.0,0.816,4
23794,0.042,0.663,356560.0,0.824,0.000157,6.0,0.105,-5.14,0.0,0.0689,143.01,4.0,0.69,2
23795,0.361,0.558,326907.0,0.593,0.0183,6.0,0.12,-7.417,0.0,0.0353,110.612,4.0,0.621,8
23796,0.286,0.837,367267.0,0.481,0.0077,1.0,0.0709,-8.901,0.0,0.209,140.13,4.0,0.776,8
23797,0.000415,0.808,340800.0,0.552,0.829,9.0,0.0604,-8.747,1.0,0.0556,119.994,4.0,0.647,3
23798,0.0518,0.611,236133.0,0.868,5.71e-05,6.0,0.0805,-6.13,0.0,0.0641,142.877,4.0,0.64,2
23799,0.688,0.341,241867.0,0.523,2.94e-06,2.0,0.108,-9.333,0.0,0.0516,72.375,4.0,0.535,8
23800,0.205,0.879,212907.0,0.626,6.07e-05,7.0,0.056,-6.344,1.0,0.0604,110.864,4.0,0.968,4
23801,0.583,0.634,136107.0,0.795,9.71e-06,5.0,0.51,-5.423,1.0,0.0336,118.707,4.0,0.969,10
23802,0.627,0.58,326133.0,0.302,4.18e-06,10.0,0.143,-12.393,1.0,0.461,106.965,4.0,0.272,11
23803,0.284,0.773,235173.0,0.749,3.72e-06,1.0,0.0646,-9.36,1.0,0.0424,97.127,4.0,0.803,1
23804,0.46,0.557,140627.0,0.599,1.64e-05,6.0,0.141,-8.776,0.0,0.0463,99.471,4.0,0.693,8
23805,0.176,0.597,298040.0,0.794,0.00038,5.0,0.325,-8.092,1.0,0.0599,93.696,4.0,0.938,4
23806,0.0213,0.639,148187.0,0.976,0.0,1.0,0.0856,-5.503,1.0,0.354,147.99,4.0,0.354,11
23807,0.036,0.902,248920.0,0.552,0.0125,9.0,0.0705,-7.958,0.0,0.16,100.911,4.0,0.426,2
23808,0.444,0.512,178533.0,0.675,0.000555,7.0,0.187,-9.139,1.0,0.0902,95.543,4.0,0.616,4
23809,0.579,0.814,310293.0,0.41,0.00191,6.0,0.447,-10.045,0.0,0.0519,111.353,4.0,0.683,8
23810,0.721,0.583,171000.0,0.21,5.89e-06,5.0,0.111,-11.738,1.0,0.0402,129.819,4.0,0.314,6
23811,0.193,0.868,111484.0,0.281,7.46e-05,7.0,0.124,-14.435,1.0,0.169,103.008,4.0,0.542,4
23812,0.546,0.479,228667.0,0.346,0.936,2.0,0.143,-7.719,1.0,0.0274,97.334,4.0,0.359,3
23813,0.0192,0.862,254240.0,0.624,0.000153,3.0,0.0465,-11.63,1.0,0.0565,124.896,4.0,0.882,1
23814,0.395,0.698,434274.0,0.48,0.0127,5.0,0.442,-14.033,0.0,0.0363,127.214,4.0,0.895,8
23815,0.835,0.763,167227.0,0.426,1.25e-05,7.0,0.146,-8.81,1.0,0.0919,106.842,4.0,0.765,4
23816,0.704,0.599,213994.0,0.689,0.00406,2.0,0.122,-8.314,0.0,0.433,130.574,1.0,0.539,0
23817,0.275,0.672,287093.0,0.625,3.37e-05,10.0,0.965,-10.717,0.0,0.27,96.177,4.0,0.747,10
23818,0.0422,0.598,197693.0,0.673,6.84e-05,2.0,0.289,-10.431,1.0,0.0693,102.035,4.0,0.59,1
23819,0.31,0.583,409733.0,0.562,0.0329,6.0,0.329,-13.872,1.0,0.0364,82.353,4.0,0.805,4
23820,0.263,0.499,282000.0,0.401,0.0352,0.0,0.0784,-12.654,1.0,0.0252,84.383,4.0,0.412,6
23821,0.0372,0.666,272416.0,0.479,0.0,7.0,0.174,-10.191,1.0,0.0704,81.482,4.0,0.355,4
23822,0.0266,0.87,183066.0,0.87,1.95e-06,9.0,0.109,-4.797,1.0,0.202,150.145,4.0,0.83,4
23823,0.117,0.573,286400.0,0.451,0.0312,0.0,0.229,-13.819,1.0,0.0291,90.078,4.0,0.741,1
23824,0.958,0.759,153733.0,0.215,2.01e-06,9.0,0.134,-13.638,0.0,0.039,128.09,3.0,0.44,0
23825,0.755,0.383,590000.0,0.998,0.857,6.0,0.968,-21.898,0.0,0.0684,106.648,4.0,0.00693,10
23826,0.452,0.614,243707.0,0.603,0.0,5.0,0.1,-7.253,1.0,0.0303,138.038,4.0,0.115,7
23827,0.117,0.68,179787.0,0.852,0.0,7.0,0.0866,-4.35,1.0,0.0349,101.993,4.0,0.858,4
23828,0.593,0.468,161893.0,0.558,0.0,5.0,0.26,-7.638,1.0,0.0417,76.414,3.0,0.49,0
23829,0.377,0.487,221281.0,0.753,0.00172,1.0,0.127,-4.815,1.0,0.093,79.454,4.0,0.586,1
23830,0.0987,0.653,215267.0,0.623,0.000156,3.0,0.0671,-10.227,1.0,0.0297,136.48,4.0,0.964,1
23831,0.00284,0.303,254920.0,0.864,2.52e-05,0.0,0.13,-5.684,1.0,0.0942,187.489,3.0,0.197,7
23832,0.00347,0.505,235933.0,0.698,0.000857,0.0,0.171,-12.291,1.0,0.0393,135.174,4.0,0.282,1
23833,0.00875,0.65,233413.0,0.935,0.0,10.0,0.096,-5.006,1.0,0.0921,122.3,4.0,0.407,4
23834,0.00338,0.712,177467.0,0.414,0.243,0.0,0.0714,-10.908,1.0,0.0249,107.466,4.0,0.652,1
23835,0.759,0.626,253707.0,0.418,9.39e-05,7.0,0.12,-7.755,1.0,0.026,128.161,4.0,0.377,6
23836,0.0119,0.83,293707.0,0.778,0.0819,1.0,0.06,-5.474,1.0,0.0404,134.675,4.0,0.898,1
23837,0.0959,0.801,168254.0,0.419,0.0,1.0,0.132,-11.033,1.0,0.124,114.017,4.0,0.38,1
23838,0.00257,0.636,301933.0,0.913,0.106,0.0,0.194,-8.838,1.0,0.0311,123.28,4.0,0.698,1
23839,0.572,0.607,202107.0,0.486,0.0162,4.0,0.0758,-11.31,1.0,0.0277,124.22,4.0,0.32,6
23840,0.449,0.688,146333.0,0.435,0.0,9.0,0.113,-11.359,1.0,0.0323,103.239,4.0,0.435,4
23841,0.372,0.43,277960.0,0.374,0.379,11.0,0.316,-9.949,1.0,0.0292,128.56,4.0,0.191,6
23842,0.741,0.387,218867.0,0.18,1.16e-05,0.0,0.111,-17.577,1.0,0.036,77.837,3.0,0.261,0
23843,0.00227,0.492,232680.0,0.992,0.0973,0.0,0.317,-4.752,1.0,0.207,124.013,4.0,0.0375,7
23844,0.967,0.621,214610.0,0.145,0.883,11.0,0.103,-20.147,0.0,0.0418,111.007,4.0,0.168,5
23845,0.925,0.259,146373.0,0.301,0.0,4.0,0.341,-13.065,1.0,0.0349,65.739,4.0,0.174,6
23846,0.107,0.629,247800.0,0.677,0.0,3.0,0.136,-5.543,0.0,0.0368,119.894,4.0,0.294,8
23847,0.781,0.309,253092.0,0.317,0.0,5.0,0.218,-10.108,1.0,0.0368,88.793,4.0,0.343,6
23848,0.619,0.402,384533.0,0.317,0.00901,2.0,0.338,-12.543,1.0,0.0387,110.226,5.0,0.35,6
23849,0.901,0.351,158093.0,0.152,0.00228,7.0,0.606,-17.32,0.0,0.048,92.851,4.0,0.263,6
23850,0.996,0.525,52905.0,0.0456,0.96,10.0,0.0877,-26.479,1.0,0.0938,66.907,4.0,0.314,5
23851,0.932,0.505,192440.0,0.196,3.2e-05,1.0,0.101,-13.877,1.0,0.0479,181.085,3.0,0.558,0
23852,0.088,0.606,223240.0,0.943,0.0039,6.0,0.342,-3.948,1.0,0.276,171.027,4.0,0.802,7
23853,0.471,0.396,210027.0,0.4,2.01e-05,8.0,0.145,-14.882,1.0,0.0446,95.443,4.0,0.302,6
23854,0.0339,0.515,253849.0,0.771,1.81e-05,2.0,0.0945,-5.081,1.0,0.0394,104.995,4.0,0.552,1
23855,0.963,0.313,238360.0,0.106,0.953,8.0,0.0806,-21.001,1.0,0.0368,127.514,3.0,0.153,5
23856,0.0109,0.879,238957.0,0.54,0.00245,9.0,0.131,-8.843,1.0,0.0459,115.006,4.0,0.534,4
23857,0.684,0.663,309653.0,0.526,0.0,4.0,0.147,-11.266,0.0,0.0728,74.683,4.0,0.562,8
23858,0.234,0.292,360467.0,0.731,2.68e-05,0.0,0.067,-6.72,1.0,0.0478,173.149,4.0,0.388,7
23859,0.248,0.732,152080.0,0.489,2.65e-06,1.0,0.188,-6.28,1.0,0.035,119.974,4.0,0.654,1
23860,8.44e-05,0.474,241560.0,0.984,0.00323,1.0,0.0738,-3.258,0.0,0.0661,134.962,4.0,0.46,8
23861,0.514,0.7,127333.0,0.475,0.000303,8.0,0.128,-10.435,1.0,0.0302,107.29,4.0,0.772,4
23862,0.132,0.598,202840.0,0.43,0.274,4.0,0.151,-16.621,0.0,0.0303,100.012,4.0,0.46,8
23863,2.84e-05,0.807,516502.0,0.878,0.878,2.0,0.0836,-8.98,1.0,0.0498,119.987,4.0,0.0949,3
23864,0.758,0.675,185067.0,0.114,0.0,1.0,0.124,-14.904,1.0,0.0715,137.916,4.0,0.671,6
23865,0.0027,0.477,248347.0,0.483,0.783,4.0,0.156,-9.413,0.0,0.0364,170.026,4.0,0.123,3
23866,0.432,0.691,239307.0,0.937,0.0546,10.0,0.102,-4.123,1.0,0.0391,136.995,4.0,0.824,4
23867,0.136,0.498,226440.0,0.721,0.699,10.0,0.0933,-5.232,1.0,0.0282,140.022,4.0,0.589,3
23868,0.000748,0.535,214395.0,0.402,0.734,9.0,0.0812,-10.884,1.0,0.031,142.847,4.0,0.0862,3
23869,0.0406,0.587,205246.0,0.766,0.249,10.0,0.0833,-5.735,1.0,0.0305,134.977,4.0,0.758,4
23870,0.0204,0.745,131240.0,0.642,0.0,7.0,0.0658,-6.257,0.0,0.287,179.974,4.0,0.226,2
23871,0.556,0.921,135090.0,0.537,0.00404,9.0,0.102,-5.723,0.0,0.0804,128.009,4.0,0.711,2
23872,0.196,0.856,166602.0,0.588,0.0,8.0,0.102,-6.528,0.0,0.0671,106.092,4.0,0.63,2
23873,0.74,0.783,235912.0,0.382,0.000192,10.0,0.461,-10.352,1.0,0.0274,125.022,4.0,0.231,6
23874,0.0696,0.512,287147.0,0.821,0.335,9.0,0.0998,-7.442,0.0,0.0334,149.988,4.0,0.4,2
23875,0.662,0.825,255147.0,0.496,0.102,0.0,0.111,-9.051,1.0,0.0589,122.95,4.0,0.148,1
23876,0.616,0.765,163404.0,0.468,0.000206,6.0,0.095,-11.39,0.0,0.245,141.042,4.0,0.447,11
23877,0.00145,0.659,218507.0,0.738,0.0869,10.0,0.113,-9.057,1.0,0.0327,139.96,4.0,0.689,4
23878,0.661,0.661,251562.0,0.637,0.00656,11.0,0.289,-8.979,1.0,0.487,168.384,4.0,0.929,11
23879,0.00623,0.704,235853.0,0.671,0.174,10.0,0.107,-11.866,1.0,0.0294,129.965,4.0,0.638,4
23880,0.0784,0.772,279547.0,0.789,0.00451,9.0,0.0728,-5.595,0.0,0.0421,120.015,4.0,0.888,2
23881,0.00966,0.553,253442.0,0.958,0.00151,2.0,0.322,-4.882,0.0,0.0427,120.034,4.0,0.857,8
23882,0.0994,0.609,242893.0,0.617,0.00404,9.0,0.118,-7.091,1.0,0.0307,128.903,4.0,0.543,4
23883,0.343,0.693,266080.0,0.713,0.0,10.0,0.102,-4.489,0.0,0.351,137.335,4.0,0.615,11
23884,0.00372,0.598,233162.0,0.751,0.0253,3.0,0.0999,-5.742,1.0,0.0257,98.009,4.0,0.26,1
23885,0.192,0.579,228120.0,0.868,0.112,3.0,0.108,-5.461,1.0,0.0423,140.024,4.0,0.765,1
23886,0.0685,0.573,233173.0,0.593,0.0,9.0,0.174,-7.307,0.0,0.32,104.921,4.0,0.579,11
23887,0.00252,0.537,227213.0,0.893,0.0211,0.0,0.0636,-5.459,1.0,0.0893,183.78,4.0,0.499,7
23888,0.203,0.688,198293.0,0.861,1.47e-06,5.0,0.127,-2.789,0.0,0.0455,148.065,4.0,0.875,2
23889,0.881,0.655,146199.0,0.217,0.0,5.0,0.0628,-10.574,1.0,0.0297,79.951,4.0,0.479,6
23890,0.169,0.565,277093.0,0.607,2.21e-05,7.0,0.217,-10.514,1.0,0.0282,109.468,3.0,0.705,4
23891,0.0785,0.409,230059.0,0.282,0.00891,9.0,0.138,-14.336,1.0,0.0297,145.027,4.0,0.0384,6
23892,0.0642,0.523,249555.0,0.591,0.908,4.0,0.111,-10.637,1.0,0.0462,166.03,4.0,0.347,3
23893,0.305,0.748,289378.0,0.79,0.157,7.0,0.0905,-7.365,1.0,0.0361,104.99,4.0,0.911,4
23894,0.0487,0.59,218000.0,0.51,8.79e-05,4.0,0.0819,-9.456,1.0,0.0384,141.939,4.0,0.331,7
23895,0.55,0.552,295013.0,0.587,0.0102,3.0,0.159,-6.484,1.0,0.031,149.913,4.0,0.328,7
23896,0.861,0.425,259280.0,0.372,0.0148,0.0,0.0733,-10.92,1.0,0.03,79.456,4.0,0.292,6
23897,0.0117,0.668,425500.0,0.824,0.848,8.0,0.108,-6.67,1.0,0.0323,109.997,4.0,0.392,3
23898,0.401,0.565,256167.0,0.562,0.775,9.0,0.407,-8.003,1.0,0.0347,119.042,4.0,0.348,3
23899,0.403,0.382,264502.0,0.549,0.0083,11.0,0.371,-6.983,0.0,0.0278,100.204,1.0,0.0572,0
23900,0.0129,0.584,219760.0,0.557,0.0,6.0,0.0576,-6.371,1.0,0.0342,154.008,4.0,0.767,4
23901,0.00179,0.698,249467.0,0.563,0.00856,8.0,0.158,-9.581,1.0,0.034,133.01,4.0,0.129,4
23902,0.00237,0.503,247493.0,0.802,0.767,1.0,0.0776,-6.012,1.0,0.0467,169.935,4.0,0.544,3
23903,0.00124,0.443,273493.0,0.914,0.831,9.0,0.142,-5.364,1.0,0.087,145.023,4.0,0.588,3
23904,0.254,0.601,254640.0,0.712,0.0078,4.0,0.0914,-5.581,1.0,0.0246,135.026,4.0,0.395,1
23905,0.0111,0.581,195200.0,0.583,0.114,2.0,0.393,-5.681,1.0,0.028,129.991,4.0,0.186,1
23906,0.198,0.549,191801.0,0.782,0.000113,0.0,0.101,-4.687,1.0,0.0329,97.969,4.0,0.178,1
23907,0.914,0.521,231180.0,0.269,0.00763,8.0,0.125,-13.907,1.0,0.042,130.926,4.0,0.12,6
23908,0.00337,0.646,238907.0,0.726,0.883,3.0,0.09,-8.013,1.0,0.0378,124.976,4.0,0.588,3
23909,0.23,0.471,213973.0,0.777,0.813,10.0,0.0862,-8.199,1.0,0.0378,154.96,4.0,0.404,3
23910,0.155,0.749,238880.0,0.941,0.259,5.0,0.0918,-6.607,0.0,0.0441,129.975,4.0,0.816,2
23911,0.017,0.33,257307.0,0.546,0.000201,2.0,0.234,-8.665,1.0,0.0384,155.836,4.0,0.106,7
23912,0.0622,0.594,237532.0,0.933,0.519,11.0,0.391,-5.074,1.0,0.0343,140.012,4.0,0.561,4
23913,0.187,0.688,252049.0,0.896,0.485,2.0,0.156,-5.782,1.0,0.0393,114.004,4.0,0.47,1
23914,0.0223,0.506,331067.0,0.902,0.787,2.0,0.117,-7.523,1.0,0.039,111.042,4.0,0.565,3
23915,0.00434,0.584,227920.0,0.843,0.399,3.0,0.36,-6.463,1.0,0.0279,141.978,4.0,0.389,7
23916,0.00247,0.649,308269.0,0.874,0.453,5.0,0.952,-10.639,0.0,0.0359,130.017,4.0,0.725,10
23917,0.301,0.387,244187.0,0.537,0.809,2.0,0.333,-9.584,1.0,0.0314,103.869,4.0,0.0715,3
23918,0.0168,0.536,234173.0,0.756,0.74,8.0,0.33,-11.097,0.0,0.0443,96.007,4.0,0.394,3
23919,0.831,0.126,155440.0,0.257,0.904,9.0,0.364,-20.311,0.0,0.0423,180.03,4.0,0.0393,5
23920,0.678,0.38,264947.0,0.337,0.659,4.0,0.0824,-12.115,1.0,0.0272,124.803,3.0,0.213,0
23921,0.0935,0.651,228623.0,0.945,0.406,2.0,0.355,-7.269,1.0,0.0815,118.007,4.0,0.918,1
23922,0.234,0.0982,193613.0,0.377,0.929,2.0,0.377,-9.757,1.0,0.0381,170.321,4.0,0.0712,7
23923,0.0225,0.406,343560.0,0.42,0.489,0.0,0.0832,-11.402,1.0,0.0399,114.776,4.0,0.187,3
23924,0.136,0.275,245133.0,0.687,0.933,6.0,0.673,-12.724,0.0,0.0414,103.749,4.0,0.267,10
23925,0.911,0.076,236640.0,0.0565,0.861,10.0,0.0875,-17.477,1.0,0.0422,75.644,4.0,0.0646,5
23926,0.673,0.698,429375.0,0.346,0.893,2.0,0.101,-16.271,1.0,0.0342,113.965,4.0,0.155,3
23927,0.00433,0.638,214373.0,0.795,0.00139,0.0,0.153,-8.45,1.0,0.302,153.99,4.0,0.31,1
23928,0.869,0.321,234413.0,0.218,0.183,2.0,0.379,-16.676,1.0,0.0394,126.588,1.0,0.282,0
23929,0.992,0.324,159859.0,0.137,0.0342,2.0,0.709,-15.836,1.0,0.0569,138.079,3.0,0.0734,0
23930,0.678,0.482,269376.0,0.365,0.916,3.0,0.0724,-13.515,1.0,0.0279,103.873,4.0,0.106,5
23931,0.0966,0.637,286092.0,0.643,0.87,11.0,0.345,-10.793,1.0,0.0377,113.019,4.0,0.644,3
23932,0.0317,0.598,230077.0,0.945,0.957,11.0,0.101,-6.003,0.0,0.0668,125.043,4.0,0.584,3
23933,0.123,0.582,264279.0,0.689,0.804,5.0,0.116,-11.733,1.0,0.0407,101.015,4.0,0.436,3
23934,0.382,0.593,282813.0,0.392,0.000114,10.0,0.131,-6.872,0.0,0.0257,75.065,4.0,0.25,2
23935,0.0201,0.631,151520.0,0.521,0.923,4.0,0.103,-10.312,0.0,0.063,84.033,4.0,0.118,3
23936,0.0206,0.485,236079.0,0.73,0.0533,9.0,0.22,-9.492,1.0,0.0322,151.954,4.0,0.305,7
23937,0.313,0.513,243000.0,0.262,5.51e-06,0.0,0.456,-16.875,1.0,0.0276,108.383,4.0,0.357,6
23938,0.247,0.699,255607.0,0.877,0.84,10.0,0.104,-10.775,1.0,0.0839,99.006,4.0,0.507,3
23939,0.0833,0.464,255812.0,0.775,0.789,2.0,0.0522,-9.615,1.0,0.0434,170.016,4.0,0.545,3
23940,0.000216,0.395,200080.0,0.914,0.763,4.0,0.613,-4.343,1.0,0.0603,151.095,3.0,0.41,10
23941,0.154,0.725,211850.0,0.926,0.393,5.0,0.153,-6.82,0.0,0.0418,129.993,4.0,0.775,2
23942,0.0981,0.25,226547.0,0.617,0.0486,4.0,0.615,-9.826,0.0,0.0496,154.704,4.0,0.298,10
23943,0.611,0.642,232630.0,0.459,0.000156,2.0,0.113,-6.346,0.0,0.0432,80.19,4.0,0.128,8
23944,0.35,0.281,181622.0,0.648,0.829,6.0,0.466,-11.384,1.0,0.112,149.477,4.0,0.26,3
23945,0.106,0.675,256892.0,0.663,0.604,5.0,0.251,-11.068,0.0,0.0398,149.994,4.0,0.706,3
23946,0.944,0.328,111801.0,0.37,0.979,10.0,0.0818,-19.108,1.0,0.0332,142.031,4.0,0.181,5
23947,0.871,0.42,282292.0,0.515,0.712,0.0,0.0969,-11.673,1.0,0.0329,123.934,4.0,0.216,6
23948,0.0165,0.52,350497.0,0.748,0.735,11.0,0.453,-9.538,0.0,0.0366,75.038,4.0,0.478,3
23949,0.00261,0.707,209832.0,0.797,0.664,1.0,0.209,-9.141,1.0,0.0701,130.003,4.0,0.298,3
23950,0.0847,0.61,273505.0,0.893,0.876,0.0,0.0995,-7.971,1.0,0.0547,122.94,4.0,0.302,3
23951,0.000456,0.627,222219.0,0.669,0.165,9.0,0.406,-8.433,1.0,0.0418,127.951,4.0,0.709,4
23952,0.0402,0.603,275132.0,0.812,0.277,7.0,0.261,-10.069,0.0,0.0494,116.994,4.0,0.723,2
23953,0.000535,0.652,215560.0,0.871,1.23e-05,5.0,0.357,-3.136,0.0,0.034,128.822,4.0,0.938,2
23954,0.000341,0.578,188617.0,0.913,0.647,7.0,0.365,-6.11,1.0,0.0411,156.042,4.0,0.908,4
23955,0.418,0.607,196988.0,0.741,0.825,4.0,0.31,-7.277,0.0,0.0308,98.008,4.0,0.0934,3
23956,0.00146,0.492,235320.0,0.378,1.29e-05,6.0,0.111,-9.288,0.0,0.037,126.402,4.0,0.428,8
